id;codigo;descripcion;tipo;acabado;numero;vs;proveedor;longitud;ancho;alto;necesarias;stock;faltan;ped_min;emba;pedido;importe;qr;nombre;tipo_material;unidad;stock_actual;stock_minimo;ubicacion;imagen_referencia
1272;500.968.040;Hoja 101 HST SYNEGO Bco-Mon/Bco Pres. 6 m.;Hoja;Bco-Mon/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.968.040;Material importado;Synego;unidad;;0;;
1273;500.968.010;Hoja 101 HST SYNEGO Bco-Negro M./Negro M. Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.010;Material importado;Synego;unidad;;0;;
1274;500.968.023;Hoja 101 HST SYNEGO Bco-Bco/Negro M. Pres. 6 m.;Hoja;Bco-Bco/Negro;;;;6.0;;;0;;0;0;;;0;QR-500.968.023;Material importado;Synego;unidad;;0;;
1275;500.968.037;Hoja 101 HST SYNEGO Bco-Negro M./Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.037;Material importado;Synego;unidad;;0;;
1276;500.968.014;Hoja 101 HST SYNEGO Bco-Turn/Turn Pres. 6 m.;Hoja;Bco-Turn/Turn;;;;6.0;;;0;;0;0;;;0;QR-500.968.014;Material importado;Synego;unidad;;0;;
1277;500.968.026;Hoja 101 HST SYNEGO Bco-Bco/Turn Pres. 6 m.;Hoja;Bco-Bco/Turn;;;;6.0;;;0;;0;0;;;0;QR-500.968.026;Material importado;Synego;unidad;;0;;
1278;500.968.039;Hoja 101 HST SYNEGO Bco-Turn/Bco Pres. 6 m.;Hoja;Bco-Turn/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.968.039;Material importado;Synego;unidad;;0;;
1279;500.968.011;Hoja 101 HST SYNEGO Bco-Scheff A./Scheff A. Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.011;Material importado;Synego;unidad;;0;;
1280;500.968.025;Hoja 101 HST SYNEGO Bco-Bco/Scheff A. Pres. 6 m.;Hoja;Bco-Bco/Scheff;;;;6.0;;;0;;0;0;;;0;QR-500.968.025;Material importado;Synego;unidad;;0;;
1281;500.968.038;Hoja 101 HST SYNEGO Bco-Scheff A./Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.038;Material importado;Synego;unidad;;0;;
1282;500.968.012;Hoja 101 HST SYNEGO Bco-Hab/Hab Pres. 6 m.;Hoja;Bco-Hab/Hab;;;;6.0;;;0;;0;0;;;0;QR-500.968.012;Material importado;Synego;unidad;;0;;
1283;500.968.027;Hoja 101 HST SYNEGO Bco-Bco/Hab Pres. 6 m.;Hoja;Bco-Bco/Hab;;;;6.0;;;0;;0;0;;;0;QR-500.968.027;Material importado;Synego;unidad;;0;;
1284;500.968.041;Hoja 101 HST SYNEGO Bco-Hab/Bco Pres. 6 m.;Hoja;Bco-Hab/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.968.041;Material importado;Synego;unidad;;0;;
1285;500.968.013;Hoja 101 HST SYNEGO Bco-Tit/Tit Pres. 6 m.;Hoja;Bco-Tit/Tit;;;;6.0;;;0;;0;0;;;0;QR-500.968.013;Material importado;Synego;unidad;;0;;
1286;500.968.028;Hoja 101 HST SYNEGO Bco-Bco/Tit Pres. 6 m.;Hoja;Bco-Bco/Tit;;;;6.0;;;0;;0;0;;;0;QR-500.968.028;Material importado;Synego;unidad;;0;;
1287;500.968.042;Hoja 101 HST SYNEGO Bco-Tit/Bco Pres. 6 m.;Hoja;Bco-Tit/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.968.042;Material importado;Synego;unidad;;0;;
1288;500.968.065;Hoja 101 HST SYNEGO Bco-Ant M/Ant M. Pres.6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.065;Material importado;Synego;unidad;;0;;
1289;500.968.066;Hoja 101 HST SYNEGO Bco-Bco/Ant M Pres.6 m.;Hoja;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-500.968.066;Material importado;Synego;unidad;;0;;
1290;500.968.067;Hoja 101 HST SYNEGO Bco-Ant M/Bco Pres.6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.067;Material importado;Synego;unidad;;0;;
1291;500.968.068;Hoja 101 HST SYNEGO Bco-Black S/Black S. Pres.6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.068;Material importado;Synego;unidad;;0;;
1292;500.968.069;Hoja 101 HST SYNEGO Bco-Bco/Black S Pres.6 m.;Hoja;Bco-Bco/Black;;;;6.0;;;0;;0;0;;;0;QR-500.968.069;Material importado;Synego;unidad;;0;;
1293;500.968.070;Hoja 101 HST SYNEGO Bco-Black S/Bco Pres.6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-500.968.070;Material importado;Synego;unidad;;0;;
1294;500.968.059;Hoja 101 HST SYNEGO Bco-Nut/Nut. Pres.6 m.;Hoja;Bco-Nut/Nut;;;;6.0;;;0;;0;0;;;0;QR-500.968.059;Material importado;Synego;unidad;;0;;
1295;500.968.060;Hoja 101 HST SYNEGO Bco-Bco/Nut Pres.6 m.;Hoja;Bco-Bco/Nut;;;;6.0;;;0;;0;0;;;0;QR-500.968.060;Material importado;Synego;unidad;;0;;
1296;500.968.061;Hoja 101 HST SYNEGO Bco-Nut/Bco Pres.6 m.;Hoja;Bco-Nut/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.968.061;Material importado;Synego;unidad;;0;;
1297;500.968.062;Hoja 101 HST SYNEGO Bco-Qrz/Qrz. Pres.6 m.;Hoja;Bco-Qrz/Qrz;;;;6.0;;;0;;0;0;;;0;QR-500.968.062;Material importado;Synego;unidad;;0;;
1298;500.968.063;Hoja 101 HST SYNEGO Bco-Bco/Qrz Pres.6 m.;Hoja;Bco-Bco/Qrz;;;;6.0;;;0;;0;0;;;0;QR-500.968.063;Material importado;Synego;unidad;;0;;
1299;500.968.064;Hoja 101 HST SYNEGO Bco-Qrz/Bco Pres.6 m.;Hoja;Bco-Qrz/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.968.064;Material importado;Synego;unidad;;0;;
1300;536.500.474;Perfil tapajuntas HST SYNEGO Blanco Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-536.500.474;Material importado;Synego;unidad;;0;;
1301;500.969.017;Perfil tapajuntas HST SYNEGO Bco-Rob Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.017;Material importado;Synego;unidad;;0;;
1302;500.969.016;Perfil tapajuntas HST SYNEGO Bco-Nog Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.016;Material importado;Synego;unidad;;0;;
1303;500.969.019;Perfil tapajuntas HST SYNEGO Bco-Ant L. Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.019;Material importado;Synego;unidad;;0;;
1304;500.969.018;Perfil tapajuntas HST SYNEGO Bco-B.Brow Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.018;Material importado;Synego;unidad;;0;;
1305;500.969.015;Perfil tapajuntas HST SYNEGO Bco-Win Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.015;Material importado;Synego;unidad;;0;;
1306;500.969.009;Perfil tapajuntas HST SYNEGO Bco-Mon Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.009;Material importado;Synego;unidad;;0;;
1307;500.969.010;Perfil tapajuntas HST SYNEGO Bco-Negro M. Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.010;Material importado;Synego;unidad;;0;;
1308;500.969.014;Perfil tapajuntas HST SYNEGO Bco-Turn Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.014;Material importado;Synego;unidad;;0;;
1309;500.969.011;Perfil tapajuntas HST SYNEGO Bco-Scheff A. Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.011;Material importado;Synego;unidad;;0;;
1310;500.969.012;Perfil tapajuntas HST SYNEGO Bco-Hab Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.012;Material importado;Synego;unidad;;0;;
1311;500.969.013;Perfil tapajuntas HST SYNEGO Bco-Tit Pres. 5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.013;Material importado;Synego;unidad;;0;;
1312;500.969.023;Perfil Tapajuntas HST SYNEGO Bco-Ant M Pres.5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.023;Material importado;Synego;unidad;;0;;
1313;500.969.024;Perfil Tapajuntas HST SYNEGO Bco-Black S Pres.5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.024;Material importado;Synego;unidad;;0;;
1314;500.969.021;Perfil Tapajuntas HST SYNEGO Bco-Nut Pres.5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.021;Material importado;Synego;unidad;;0;;
1315;500.969.022;Perfil Tapajuntas HST SYNEGO Bco-Qrz Pres.5 m.;;;;;;5.0;;;0;;0;0;;;0;QR-500.969.022;Material importado;Synego;unidad;;0;;
1316;536.530.475;Perfil de tope HST SYNEGO Blanco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-536.530.475;Material importado;Synego;unidad;;0;;
1317;500.973.049;Perfil de tope HST SYNEGO Bco-Rob/Rob Pres. 6 m.;;Bco-Rob/Rob;;;;6.0;;;0;;0;0;;;0;QR-500.973.049;Material importado;Synego;unidad;;0;;
1318;500.973.050;Perfil de tope HST SYNEGO Bco-Bco/Rob Pres. 6 m.;;Bco-Bco/Rob;;;;6.0;;;0;;0;0;;;0;QR-500.973.050;Material importado;Synego;unidad;;0;;
1319;500.973.051;Perfil de tope HST SYNEGO Bco-Rob/Bco Pres. 6 m.;;Bco-Rob/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.051;Material importado;Synego;unidad;;0;;
1320;500.973.046;Perfil de tope HST SYNEGO Bco-Nog/Nog Pres. 6 m.;;Bco-Nog/Nog;;;;6.0;;;0;;0;0;;;0;QR-500.973.046;Material importado;Synego;unidad;;0;;
1321;500.973.047;Perfil de tope HST SYNEGO Bco-Bco/Nog Pres. 6 m.;;Bco-Bco/Nog;;;;6.0;;;0;;0;0;;;0;QR-500.973.047;Material importado;Synego;unidad;;0;;
1322;500.973.048;Perfil de tope HST SYNEGO Bco-Nog/Bco Pres. 6 m.;;Bco-Nog/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.048;Material importado;Synego;unidad;;0;;
1323;500.973.055;Perfil de tope HST SYNEGO Bco-Ant L/Ant L Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.055;Material importado;Synego;unidad;;0;;
1324;500.973.056;Perfil de tope HST SYNEGO Bco-Bco/Ant L Pres. 6 m.;;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-500.973.056;Material importado;Synego;unidad;;0;;
1325;500.973.057;Perfil de tope HST SYNEGO Bco-Ant L/Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.057;Material importado;Synego;unidad;;0;;
1326;500.973.052;Perfil de tope HST SYNEGO Bco-B.Brow/B.Brow Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.052;Material importado;Synego;unidad;;0;;
1327;500.973.053;Perfil de tope HST SYNEGO Bco-Bco/B.Brow Pres. 6 m.;;Bco-Bco/B;;;;6.0;;;0;;0;0;;;0;QR-500.973.053;Material importado;Synego;unidad;;0;;
1328;500.973.054;Perfil de tope HST SYNEGO Bco-B.Brow/Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.054;Material importado;Synego;unidad;;0;;
1329;500.973.043;Perfil de tope HST SYNEGO Bco-Win/Win Pres. 6 m.;;Bco-Win/Win;;;;6.0;;;0;;0;0;;;0;QR-500.973.043;Material importado;Synego;unidad;;0;;
1330;500.973.044;Perfil de tope HST SYNEGO Bco-Bco/Win Pres. 6 m.;;Bco-Bco/Win;;;;6.0;;;0;;0;0;;;0;QR-500.973.044;Material importado;Synego;unidad;;0;;
1331;500.973.045;Perfil de tope HST SYNEGO Bco-Win/Bco Pres. 6 m.;;Bco-Win/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.045;Material importado;Synego;unidad;;0;;
1332;500.973.009;Perfil de tope HST SYNEGO Bco-Mon/Mon Pres. 6 m.;;Bco-Mon/Mon;;;;6.0;;;0;;0;0;;;0;QR-500.973.009;Material importado;Synego;unidad;;0;;
1333;500.973.024;Perfil de tope HST SYNEGO Bco-Bco/Mon Pres. 6 m.;;Bco-Bco/Mon;;;;6.0;;;0;;0;0;;;0;QR-500.973.024;Material importado;Synego;unidad;;0;;
1334;500.973.040;Perfil de tope HST SYNEGO Bco-Mon/Bco Pres. 6 m.;;Bco-Mon/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.040;Material importado;Synego;unidad;;0;;
1335;500.973.010;Perfil de tope HST SYNEGO Bco-Negro M./Negro M. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.010;Material importado;Synego;unidad;;0;;
1336;500.973.023;Perfil de tope HST SYNEGO Bco-Bco/Negro M. Pres. 6 m.;;Bco-Bco/Negro;;;;6.0;;;0;;0;0;;;0;QR-500.973.023;Material importado;Synego;unidad;;0;;
1337;500.973.037;Perfil de tope HST SYNEGO Bco-Negro M./Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.037;Material importado;Synego;unidad;;0;;
1338;500.973.014;Perfil de tope HST SYNEGO Bco-Turn/Turn Pres. 6 m.;;Bco-Turn/Turn;;;;6.0;;;0;;0;0;;;0;QR-500.973.014;Material importado;Synego;unidad;;0;;
1339;500.973.026;Perfil de tope HST SYNEGO Bco-Bco/Turn Pres. 6 m.;;Bco-Bco/Turn;;;;6.0;;;0;;0;0;;;0;QR-500.973.026;Material importado;Synego;unidad;;0;;
1340;500.973.039;Perfil de tope HST SYNEGO Bco-Turn/Bco Pres. 6 m.;;Bco-Turn/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.039;Material importado;Synego;unidad;;0;;
1341;500.973.011;Perfil de tope HST SYNEGO Bco-Scheff A./Scheff A. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.011;Material importado;Synego;unidad;;0;;
1342;500.973.025;Perfil de tope HST SYNEGO Bco-Bco/Scheff A. Pres. 6 m.;;Bco-Bco/Scheff;;;;6.0;;;0;;0;0;;;0;QR-500.973.025;Material importado;Synego;unidad;;0;;
1343;500.973.038;Perfil de tope HST SYNEGO Bco-Scheff A./Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.038;Material importado;Synego;unidad;;0;;
1344;500.973.012;Perfil de tope HST SYNEGO Bco-Hab/Hab Pres. 6 m.;;Bco-Hab/Hab;;;;6.0;;;0;;0;0;;;0;QR-500.973.012;Material importado;Synego;unidad;;0;;
1345;500.973.028;Perfil de tope HST SYNEGO Bco-Bco/Hab Pres. 6 m.;;Bco-Bco/Hab;;;;6.0;;;0;;0;0;;;0;QR-500.973.028;Material importado;Synego;unidad;;0;;
1346;500.973.041;Perfil de tope HST SYNEGO Bco-Hab/Bco Pres. 6 m.;;Bco-Hab/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.041;Material importado;Synego;unidad;;0;;
1347;500.973.013;Perfil de tope HST SYNEGO Bco-Tit/Tit Pres. 6 m.;;Bco-Tit/Tit;;;;6.0;;;0;;0;0;;;0;QR-500.973.013;Material importado;Synego;unidad;;0;;
1348;500.973.027;Perfil de tope HST SYNEGO Bco-Bco/Tit Pres. 6 m.;;Bco-Bco/Tit;;;;6.0;;;0;;0;0;;;0;QR-500.973.027;Material importado;Synego;unidad;;0;;
1349;500.973.042;Perfil de tope HST SYNEGO Bco-Tit/Bco Pres. 6 m.;;Bco-Tit/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.042;Material importado;Synego;unidad;;0;;
1350;500.973.059;Perfil de tope HST SYNEGO Bco-Nut/Nut Pres. 6 m.;;Bco-Nut/Nut;;;;6.0;;;0;;0;0;;;0;QR-500.973.059;Material importado;Synego;unidad;;0;;
1351;500.973.060;Perfil de tope HST SYNEGO Bco-Bco/Nut Pres. 6 m.;;Bco-Bco/Nut;;;;6.0;;;0;;0;0;;;0;QR-500.973.060;Material importado;Synego;unidad;;0;;
1352;500.973.061;Perfil de tope HST SYNEGO Bco-Nut/Bco Pres. 6 m.;;Bco-Nut/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.061;Material importado;Synego;unidad;;0;;
1353;500.973.062;Perfil de tope HST SYNEGO Bco-Qrz/Qrz Pres. 6 m.;;Bco-Qrz/Qrz;;;;6.0;;;0;;0;0;;;0;QR-500.973.062;Material importado;Synego;unidad;;0;;
1354;500.973.063;Perfil de tope HST SYNEGO Bco-Bco/Qrz Pres. 6 m.;;Bco-Bco/Qrz;;;;6.0;;;0;;0;0;;;0;QR-500.973.063;Material importado;Synego;unidad;;0;;
1355;500.973.064;Perfil de tope HST SYNEGO Bco-Qrz/Bco Pres. 6 m.;;Bco-Qrz/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.973.064;Material importado;Synego;unidad;;0;;
1356;500.973.065;Perfil de tope HST SYNEGO Bco-Ant M/Ant M Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.065;Material importado;Synego;unidad;;0;;
1357;500.973.066;Perfil de tope HST SYNEGO Bco-Bco/Ant M Pres. 6 m.;;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-500.973.066;Material importado;Synego;unidad;;0;;
1358;500.973.067;Perfil de tope HST SYNEGO Bco-Ant M/Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.067;Material importado;Synego;unidad;;0;;
1359;500.973.068;Perfil de tope HST SYNEGO Bco-Black S/Black S Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.068;Material importado;Synego;unidad;;0;;
1360;500.973.069;Perfil de tope HST SYNEGO Bco-Bco/Black S Pres. 6 m.;;Bco-Bco/Black;;;;6.0;;;0;;0;0;;;0;QR-500.973.069;Material importado;Synego;unidad;;0;;
1361;500.973.070;Perfil de tope HST SYNEGO Bco-Black S/Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.973.070;Material importado;Synego;unidad;;0;;
1362;536.520.474;Listón de marco HST SYNEGO Blanco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-536.520.474;Material importado;Synego;unidad;;0;;
1363;500.974.049;Listón de marco HST SYNEGO Bco-Rob/Rob Pres. 6 m.;;Bco-Rob/Rob;;;;6.0;;;0;;0;0;;;0;QR-500.974.049;Material importado;Synego;unidad;;0;;
1364;500.974.050;Listón de marco HST SYNEGO Bco-Bco/Rob Pres. 6 m.;;Bco-Bco/Rob;;;;6.0;;;0;;0;0;;;0;QR-500.974.050;Material importado;Synego;unidad;;0;;
1365;500.974.051;Listón de marco HST SYNEGO Bco-Rob/Bco Pres. 6 m.;;Bco-Rob/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.051;Material importado;Synego;unidad;;0;;
1366;500.974.046;Listón de marco HST SYNEGO Bco-Nog/Nog Pres. 6 m.;;Bco-Nog/Nog;;;;6.0;;;0;;0;0;;;0;QR-500.974.046;Material importado;Synego;unidad;;0;;
1367;500.974.047;Listón de marco HST SYNEGO Bco-Bco/Nog Pres. 6 m.;;Bco-Bco/Nog;;;;6.0;;;0;;0;0;;;0;QR-500.974.047;Material importado;Synego;unidad;;0;;
1368;500.974.048;Listón de marco HST SYNEGO Bco-Nog/Bco Pres. 6 m.;;Bco-Nog/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.048;Material importado;Synego;unidad;;0;;
1369;500.974.055;Listón de marco HST SYNEGO Bco-Ant L/Ant L Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.055;Material importado;Synego;unidad;;0;;
1370;500.974.056;Listón de marco HST SYNEGO Bco-Bco/Ant L Pres. 6 m.;;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-500.974.056;Material importado;Synego;unidad;;0;;
1371;500.974.057;Listón de marco HST SYNEGO Bco-Ant L/Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.057;Material importado;Synego;unidad;;0;;
1372;500.974.052;Listón de marco HST SYNEGO Bco-B.Brow/B.Brow Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.052;Material importado;Synego;unidad;;0;;
1373;500.974.053;Listón de marco HST SYNEGO Bco-Bco/B.Brow Pres. 6 m.;;Bco-Bco/B;;;;6.0;;;0;;0;0;;;0;QR-500.974.053;Material importado;Synego;unidad;;0;;
1374;500.974.054;Listón de marco HST SYNEGO Bco-B.Brow/Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.054;Material importado;Synego;unidad;;0;;
1375;500.974.043;Listón de marco HST SYNEGO Bco-Win/Win Pres. 6 m.;;Bco-Win/Win;;;;6.0;;;0;;0;0;;;0;QR-500.974.043;Material importado;Synego;unidad;;0;;
1376;500.974.044;Listón de marco HST SYNEGO Bco-Bco/Win Pres. 6 m.;;Bco-Bco/Win;;;;6.0;;;0;;0;0;;;0;QR-500.974.044;Material importado;Synego;unidad;;0;;
1377;500.974.045;Listón de marco HST SYNEGO Bco-Win/Bco Pres. 6 m.;;Bco-Win/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.045;Material importado;Synego;unidad;;0;;
1378;500.974.009;Listón de marco HST SYNEGO Bco-Mon/Mon Pres. 6 m.;;Bco-Mon/Mon;;;;6.0;;;0;;0;0;;;0;QR-500.974.009;Material importado;Synego;unidad;;0;;
1379;500.974.024;Listón de marco HST SYNEGO Bco-Bco/Mon Pres. 6 m.;;Bco-Bco/Mon;;;;6.0;;;0;;0;0;;;0;QR-500.974.024;Material importado;Synego;unidad;;0;;
1380;500.974.040;Listón de marco HST SYNEGO Bco-Mon/Bco Pres. 6 m.;;Bco-Mon/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.040;Material importado;Synego;unidad;;0;;
1381;500.974.010;Listón de marco HST SYNEGO Bco-Negro M./Negro M. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.010;Material importado;Synego;unidad;;0;;
1382;500.974.023;Listón de marco HST SYNEGO Bco-Bco/Negro M. Pres. 6 m.;;Bco-Bco/Negro;;;;6.0;;;0;;0;0;;;0;QR-500.974.023;Material importado;Synego;unidad;;0;;
1383;500.974.037;Listón de marco HST SYNEGO Bco-Negro M./Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.037;Material importado;Synego;unidad;;0;;
1384;500.974.014;Listón de marco HST SYNEGO Bco-Turn/Turn Pres. 6 m.;;Bco-Turn/Turn;;;;6.0;;;0;;0;0;;;0;QR-500.974.014;Material importado;Synego;unidad;;0;;
1385;500.974.026;Listón de marco HST SYNEGO Bco-Bco/Turn Pres. 6 m.;;Bco-Bco/Turn;;;;6.0;;;0;;0;0;;;0;QR-500.974.026;Material importado;Synego;unidad;;0;;
1386;500.974.039;Listón de marco HST SYNEGO Bco-Turn/Bco Pres. 6 m.;;Bco-Turn/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.039;Material importado;Synego;unidad;;0;;
1387;500.974.011;Listón de marco HST SYNEGO Bco-Scheff A./Scheff A. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.011;Material importado;Synego;unidad;;0;;
1388;500.974.025;Listón de marco HST SYNEGO Bco-Bco/Scheff A. Pres. 6 m.;;Bco-Bco/Scheff;;;;6.0;;;0;;0;0;;;0;QR-500.974.025;Material importado;Synego;unidad;;0;;
1389;500.974.038;Listón de marco HST SYNEGO Bco-Scheff A./Bco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.038;Material importado;Synego;unidad;;0;;
1390;500.974.012;Listón de marco HST SYNEGO Bco-Hab/Hab Pres. 6 m.;;Bco-Hab/Hab;;;;6.0;;;0;;0;0;;;0;QR-500.974.012;Material importado;Synego;unidad;;0;;
1391;500.974.028;Listón de marco HST SYNEGO Bco-Bco/Hab Pres. 6 m.;;Bco-Bco/Hab;;;;6.0;;;0;;0;0;;;0;QR-500.974.028;Material importado;Synego;unidad;;0;;
1392;500.974.041;Listón de marco HST SYNEGO Bco-Hab/Bco Pres. 6 m.;;Bco-Hab/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.041;Material importado;Synego;unidad;;0;;
1393;500.974.013;Listón de marco HST SYNEGO Bco-Tit/Tit Pres. 6 m.;;Bco-Tit/Tit;;;;6.0;;;0;;0;0;;;0;QR-500.974.013;Material importado;Synego;unidad;;0;;
1394;500.974.027;Listón de marco HST SYNEGO Bco-Bco/Tit Pres. 6 m.;;Bco-Bco/Tit;;;;6.0;;;0;;0;0;;;0;QR-500.974.027;Material importado;Synego;unidad;;0;;
1395;500.974.042;Listón de marco HST SYNEGO Bco-Tit/Bco Pres. 6 m.;;Bco-Tit/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.042;Material importado;Synego;unidad;;0;;
1396;500.974.065;Liston de marco HST SYNEGO Bco-Ant M/Ant M Pres.6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.065;Material importado;Synego;unidad;;0;;
1397;500.974.066;Liston de marco HST SYNEGO Bco-Bco/Ant M Pres.6 m.;;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-500.974.066;Material importado;Synego;unidad;;0;;
1398;500.974.067;Liston de marco HST SYNEGO Bco-Ant M/Bco Pres.6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.067;Material importado;Synego;unidad;;0;;
1399;500.974.068;Liston de marco HST SYNEGO Bco-Black S/Black S Pres.6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.068;Material importado;Synego;unidad;;0;;
1400;500.974.069;Liston de marco HST SYNEGO Bco-Bco/Black S Pres.6 m.;;Bco-Bco/Black;;;;6.0;;;0;;0;0;;;0;QR-500.974.069;Material importado;Synego;unidad;;0;;
1401;500.974.070;Liston de marco HST SYNEGO Bco-Black S/Bco Pres.6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-500.974.070;Material importado;Synego;unidad;;0;;
1402;500.974.059;Liston de marco HST SYNEGO Bco-Nut/Nut Pres.6 m.;;Bco-Nut/Nut;;;;6.0;;;0;;0;0;;;0;QR-500.974.059;Material importado;Synego;unidad;;0;;
1403;500.974.060;Liston de marco HST SYNEGO Bco-Bco/Nut Pres.6 m.;;Bco-Bco/Nut;;;;6.0;;;0;;0;0;;;0;QR-500.974.060;Material importado;Synego;unidad;;0;;
1404;500.974.061;Liston de marco HST SYNEGO Bco-Nut/Bco Pres.6 m.;;Bco-Nut/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.061;Material importado;Synego;unidad;;0;;
1405;500.974.062;Liston de marco HST SYNEGO Bco-Qrz/Qrz Pres.6 m.;;Bco-Qrz/Qrz;;;;6.0;;;0;;0;0;;;0;QR-500.974.062;Material importado;Synego;unidad;;0;;
1406;500.974.063;Liston de marco HST SYNEGO Bco-Bco/Qrz Pres.6 m.;;Bco-Bco/Qrz;;;;6.0;;;0;;0;0;;;0;QR-500.974.063;Material importado;Synego;unidad;;0;;
1407;500.974.064;Liston de marco HST SYNEGO Bco-Qrz/Bco Pres.6 m.;;Bco-Qrz/Bco;;;;6.0;;;0;;0;0;;;0;QR-500.974.064;Material importado;Synego;unidad;;0;;
