codigo_formateado;Descripcion;tipo;tipo_material;acabado;color_real;longitud;Stock;Pedidos
597283.078;Prolongador de marco 40 Bco-Bco/Negro M. Pres. 6 m.;;;;;6.0;0.0;0.0
597283.078;Prolongador de marco 40 Bco-Negro M./Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.080;Prolongador de marco 40 Bco-Turn/Turn Pres. 6 m.;;;;;6.0;0.0;0.0
597283.082;Prolongador de marco 40 Bco-Bco/Turn Pres. 6 m.;;;;;6.0;0.0;0.0
597283.082;Prolongador de marco 40 Bco-Turn/Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.079;Prolongador de marco 40 Bco-Sheff A./Sheff A. Pres. 6 m.;;;;;6.0;0.0;0.0
597283.081;Prolongador de marco 40 Bco-Bco/Sheff A. Pres. 6 m.;;;;;6.0;0.0;0.0
597283.081;Prolongador de marco 40 Bco-Sheff A./Bco. Pres. 6 m.;;;;;6.0;0.0;0.0
597283.085;Prolongador de marco 40 Bco-Hab/Hab Pres. 6 m.;;;;;6.0;0.0;0.0
597283.086;Prolongador de marco 40 Bco-Bco/Hab Pres. 6 m.;;;;;6.0;0.0;0.0
597283.086;Prolongador de marco 40 Bco-Hab/Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.083;Prolongador de marco 40 Bco-Tit/Tit Pres. 6 m.;;;;;6.0;0.0;0.0
597283.084;Prolongador de marco 40 Bco-Bco/Tit Pres. 6 m.;;;;;6.0;0.0;0.0
597283.084;Prolongador de marco 40 Bco-Tit/Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.098;Prolongador de marco 40 Bco-Nut/Nut Pres. 6 m.;;;;;6.0;0.0;0.0
597283.099;Prolongador de marco 40 Bco-Bco/Nut Pres. 6 m.;;;;;6.0;0.0;0.0
597283.103;Prolongador de marco 40 Bco-Nut/Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.101;Prolongador de marco 40 Bco-Qrz/Qrz Pres. 6 m.;;;;;6.0;0.0;0.0
597283.102;Prolongador de marco 40 Bco-Bco/Qrz Pres. 6 m.;;;;;6.0;0.0;0.0
597283.104;Prolongador de marco 40 Bco-Qrz/Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.105;Prolongador de marco 40 Bco-Ant M/Ant M Pres. 6 m.;;;;;6.0;0.0;0.0
597283.106;Prolongador de marco 40 Bco-Bco/Ant M Pres. 6 m.;;;;;6.0;0.0;0.0
597283.107;Prolongador de marco 40 Bco-Ant M/Bco Pres. 6 m.;;;;;6.0;0.0;0.0
597283.108;Prolongador de marco 40 Bco-Black S/Black S Pres. 6 m.;;;;;6.0;0.0;0.0
597283.109;Prolongador de marco 40 Bco-Bco/Black S Pres. 6 m.;;;;;6.0;0.0;0.0
597283.110;Prolongador de marco 40 Bco-Bco/Black S Pres. 6 m.;;;;;6.0;0.0;0.0
561563.701;Prolongador de marco 60 Blanco Pres. 6 m.;;;Blanco;Blanco;6.0;0.0;0.0
597025.075;Prolongador de marco 60 Bco-Rob/Rob Pres. 6 m.;;;Rob;Roble;6.0;0.0;0.0
597025.076;Prolongador de marco 60 Bco-Bco/Rob Pres. 6 m.;;;Rob;Roble;6.0;0.0;0.0
597025.077;Prolongador de marco 60 Bco-Rob/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.081;Prolongador de marco 60  Bco-Ant L/Ant L Pres. 6 m.;;;Ant L;Ant L;6.0;0.0;0.0
597025.082;Prolongador de marco 60  Bco-Bco/Ant L Pres. 6 m.;;;Ant L;Ant L;6.0;0.0;0.0
597025.083;Prolongador de marco 60  Bco-Ant L/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.078;Prolongador de marco 60  Bco-B.Brow/B.Brow Pres. 6 m.;;;BBrow;BBrow;6.0;0.0;0.0
597025.079;Prolongador de marco 60  Bco-Bco/B.Brow Pres. 6 m.;;;BBrow;BBrow;6.0;0.0;0.0
597025.080;Prolongador de marco 60  Bco-B.Brow/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.072;Prolongador de marco 60 Bco-Nog/Nog Pres. 6 m.;;;Nog;Nogal;6.0;0.0;0.0
597025.074;Prolongador de marco 60 Bco-Bco/Nog Pres. 6 m.;;;Nog;Nogal;6.0;0.0;0.0
597025.073;Prolongador de marco 60 Bco-Nog/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.069;Prolongador de marco 60 Bco-Win/Win Pres. 6 m.;;;Win;Winchester;6.0;0.0;0.0
597025.070;Prolongador de marco 60 Bco-Bco/Win Pres. 6 m.;;;Win;Winchester;6.0;0.0;0.0
597025.071;Prolongador de marco 60 Bco-Win/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.051;Prolongador de marco 60 Bco-Mon/Mon Pres. 6 m.;;;Mon;Monument;6.0;0.0;0.0
597025.052;Prolongador de marco 60 Bco-Bco/Mon Pres. 6 m.;;;Mon;Monument;6.0;0.0;0.0
597025.053;Prolongador de marco 60 Bco-Mon/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.054;Prolongador de marco 60 Bco-Negro M./Negro M. Pres. 6 m.;;;Negro M;Negro M;6.0;0.0;0.0
597025.055;Prolongador de marco 60 Bco-Bco/Negro M. Pres. 6 m.;;;Negro M;Negro M;6.0;0.0;0.0
597025.056;Prolongador de marco 60 Bco-Negro M./Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.058;Prolongador de marco 60  Bco-Turn/Turn Pres. 6 m.;;;Turn;Turner;6.0;0.0;0.0
597025.063;Prolongador de marco 60 Bco-Bco/Turn Pres. 6 m.;;;Turn;Turner;6.0;0.0;0.0
597025.060;Prolongador de marco 60 Bco-Turn/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.057;Prolongador de marco 60  Bco-Sheff A./Sheff A. Pres. 6 m.;;;Sheff A;Sheffield;6.0;0.0;0.0
597025.059;Prolongador de marco 60 Bco-Bco/Sheff A. Pres. 6 m.;;;Sheff A;Sheffield;6.0;0.0;0.0
597025.062;Prolongador de marco 60 Bco-Sheff A./Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.066;Prolongador de marco 60 Bco-Hab/Hab Pres. 6 m.;;;Hab;Habano;6.0;0.0;0.0
597025.068;Prolongador de marco 60 Bco-Bco/Hab Pres. 6 m.;;;Hab;Habano;6.0;0.0;0.0
597025.067;Prolongador de marco 60 Bco-Hab/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.061;Prolongador de marco 60 Bco-Tit/Tit Pres. 6 m.;;;Tit;Titanium;6.0;0.0;0.0
597025.065;Prolongador de marco 60 Bco-Bco/Tit Pres. 6 m.;;;Tit;Titanium;6.0;0.0;0.0
597025.064;Prolongador de marco 60 Bco-Tit/Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.085;Prolongador de marco 60  Bco-Nut/Nut Pres. 6 m.;;;Nut;Nutmeg;6.0;0.0;0.0
597025.086;Prolongador de marco 60 Bco-Bco/Nut Pres. 6 m.;;;Nut;Nutmeg;6.0;0.0;0.0
597025.087;Prolongador de marco 60 Bco-Nut /Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.088;Prolongador de marco 60  Bco-Qrz/Qrz Pres. 6 m.;;;Qrz;Qrz;6.0;0.0;0.0
597025.089;Prolongador de marco 60 Bco-Bco/Qrz Pres. 6 m.;;;Qrz;Qrz;6.0;0.0;0.0
597025.090;Prolongador de marco 60 Bco-Qrz /Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.091;Prolongador de marco 60  Bco-Ant M/Ant M Pres. 6 m.;;;Ant M;Ant M;6.0;0.0;0.0
597025.092;Prolongador de marco 60 Bco-Bco/Ant M Pres. 6 m.;;;Ant M;Ant M;6.0;0.0;0.0
597025.094;Prolongador de marco 60 Bco-Ant M /Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
597025.095;Prolongador de marco 60  Bco-Black S/Black S Pres. 6 m.;;;Black S;Black S;6.0;0.0;0.0
597025.096;Prolongador de marco 60 Bco-Bco/Black S Pres. 6 m.;;;Black S;Black S;6.0;0.0;0.0
597025.097;Prolongador de marco 60 Bco-Black S /Bco Pres. 6 m.;;;Bco;Blanco;6.0;0.0;0.0
264306.001;Refuerzo 35x5 mm para prolongador de marco 20 Pres. 6 m.;Refuerzo;;;;5.0;0.0;0.0
252775.111;Refuerzo 35x25/2 mm para prolongador de marco 40 Pres. 6 m.;Refuerzo;;;;2.0;0.0;0.0
249934.001;Refuerzo 35x28/2 mm para prolongador de marco 60 Pres. 6 m.;Refuerzo;;;;2.0;0.0;0.0
541220.701;Recubrimiento de galce Blanco Pres. 6 m.;;;;;6.0;0.0;0.0
541220.114;Recubrimiento de galce Caramelo Pres. 5,8 m.;;;;;5.8;0.0;0.0
541220.002;Recubrimiento galce Marron Pres. 5,8 m.;;;;;5.8;0.0;0.0
639243.001;Barrotillo con cinta adhesiva Blanco Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.090;Barrotillo con cinta adhesiva Bco-Rob Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.092;Barrotillo con cinta adhesiva Bco-Ant L Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.091;Barrotillo con cinta adhesiva Bco-B.Brow Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.088;Barrotillo con cinta adhesiva Bco-Nog Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.087;Barrotillo con cinta adhesiva Bco-Win Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.069;Barrotillo con cinta adhesiva Bco-Mon Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.072;Barrotillo con cinta adhesiva Bco-Negro M. Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.078;Barrotillo con cinta adhesiva Bco-Turn Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.077;Barrotillo con cinta adhesiva Bco-Sheff A. Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.083;Barrotillo con cinta adhesiva Bco-Hab Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.082;Barrotillo con cinta adhesiva Bco-Tit Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.110;Barrotillo con cinta adhesiva Bco-Ant M Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.118;Barrotillo con cinta adhesiva Bco-Black S Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.108;Barrotillo con cinta adhesiva Bco-Nut Pres. 5,8 m.;;;;;5.8;0.0;0.0
593700.109;Barrotillo con cinta adhesiva Bco-Qrz Pres. 5,8 m.;;;;;5.8;0.0;0.0
550320.376;Cuarto cana 17 mm Blanco Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.024;Cuarto cana 17 mm Bco-Win Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.018;Cuarto cana 17 mm Bco-Turn Pres. 5.8 m.;;;;;17.0;0.0;0.0
555320.022;Cuarto cana 17 mm Bco-Tit Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.017;Cuarto cana 17 mm Bco-Sheff A. Pres. 5.8 m.;;;;;17.0;0.0;0.0
555320.027;Cuarto cana 17 mm Bco-Rob Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.026;Cuarto cana 17 mm Bco-Nog Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.014;Cuarto cana 17 mm Bco-Negro M. Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.010;Cuarto cana 17 mm Bco-Mon Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.023;Cuarto cana 17 mm Bco-Hab Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.025;Cuarto cana 17 mm Bco-B.Brow Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.028;Cuarto cana 17 mm Bco- Ant L Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.034;Cuarto cana 17 mm Bco-Ant M Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.035;Cuarto cana 17 mm Bco-Black S Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.032;Cuarto cana 17 mm Bco-Nut Pres. 5,8 m.;;;;;17.0;0.0;0.0
555320.033;Cuarto cana 17 mm Bco-Qrz Pres. 5,8 m.;;;;;17.0;0.0;0.0
560007.058;Contramarco 50 mm Blanco Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.073;Contramarco 50 mm Bco-Rob Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.047;Contramarco 50 mm Bco-Ant L Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.079;Contramarco 50 mm Bco-B.Brow Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.072;Contramarco 50 mm Bco-Nog Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.071;Contramarco 50 mm Bco-Win Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.057;Contramarco 50 mm Bco-Mon Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.060;Contramarco 50 mm Bco-Negro M. Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.063;Contramarco 50 mm Bco-Turn Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.062;Contramarco 50 mm Bco-Sheff A. Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.067;Contramarco 50 mm Bco-Hab Pres. 5,8 m.;;;;;50.0;0.0;0.0
597007.066;Contramarco 50 mm Bco-Tit Pres. 5,8 m.;;;;;50.0;0.0;0.0
553390.001;Contramarco 55 mm Blanco Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.022;Contramarco 55 mm Bco-Rob Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.024;Contramarco 55 mm Bco-Ant L Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.023;Contramarco 55 mm Bco-B.Brow Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.021;Contramarco 55 mm Bco-Nog Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.020;Contramarco 55 mm Bco-Win Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.012;Contramarco 55 mm Bco-Mon Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.014;Contramarco 55 mm Bco-Negro M. Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.016;Contramarco 55 mm Bco-Turn Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.015;Contramarco 55 mm Bco-Sheff A. Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.019;Contramarco 55 mm Bco-Hab Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.018;Contramarco 55 mm Bco-Tit Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.028;Contramarco 55 mm Bco- Ant M Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.029;Contramarco 55 mm Bco- Black S Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.026;Contramarco 55 mm Bco- Nut Pres. 5,8 m.;;;;;55.0;0.0;0.0
564390.027;Contramarco 55 mm Bco- Qrz Pres. 5,8 m.;;;;;55.0;0.0;0.0
550470.376;Contramarco 60 mm Blanco Pres. 5,8 m.;;;mm Blanco;mm Blanco;60.0;0.0;0.0
570470.042;Contramarco 60 mm Mar-Rob Pres. 5,8 m.;;;mm Mar-Rob;Roble;60.0;0.0;0.0
570470.044;Contramarco 60 mm Mar-Ant L Pres. 5,8 m.;;;mm Mar-Ant L;Ant L;60.0;0.0;0.0
570470.040;Contramarco 60 mm Mar-B.Brow Pres. 5,8 m.;;;mm Mar-BBrow;mm Mar-BBrow;60.0;0.0;0.0
570470.041;Contramarco 60 mm Mar-Nog Pres. 5,8 m.;;;mm Mar-Nog;Nogal;60.0;0.0;0.0
570470.043;Contramarco 60 mm Mar-Win Pres. 5,8 m.;;;mm Mar-Win;Winchester;60.0;0.0;0.0
570470.027;Contramarco 60 mm Mar-Mon Pres. 5,8 m.;;;mm Mar-Mon;Monument;60.0;0.0;0.0
570470.028;Contramarco 60 mm Mar-Negro M. Pres. 5,8 m.;;;mm Mar-Negro M;mm Mar-Negro M;60.0;0.0;0.0
570470.029;Contramarco 60 mm Mar-Turn Pres. 5,8 m.;;;mm Mar-Turn;Turner;60.0;0.0;0.0
570470.030;Contramarco 60 mm Mar-Sheff A. Pres. 5,8 m.;;;mm Mar-Sheff A;Sheffield;60.0;0.0;0.0
570470.031;Contramarco 60 mm Mar-Hab Pres. 5,8 m.;;;mm Mar-Hab;Habano;60.0;0.0;0.0
570470.032;Contramarco 60 mm Mar-Tit Pres. 5,8 m.;;;mm Mar-Tit;Titanium;60.0;0.0;0.0
570470.050;Contramarco 60 mm Mar-Ant M Pres. 5,8 m.;;;mm Mar-Ant M;Ant M;60.0;0.0;0.0
570470.051;Contramarco 60 mm Mar-Black S Pres. 5,8 m.;;;mm Mar-Black S;mm Mar-Black S;60.0;0.0;0.0
570470.048;Contramarco 60 mm Mar-Nut Pres. 5,8 m.;;;mm Mar-Nut;Nutmeg;60.0;0.0;0.0
570470.049;Contramarco 60 mm Mar-Qrz Pres. 5,8 m.;;;mm Mar-Qrz;mm Mar-Qrz;60.0;0.0;0.0
623651.701;Perfil de apoyo Blanco Pres. 6 m.;;;;;6.0;0.0;0.0
590600.153;Perfil de apoyo Bco-Rob Pres. 6 m.;;;;;6.0;0.0;0.0
590600.156;Perfil de apoyo Bco-Ant L Pres. 6 m.;;;;;6.0;0.0;0.0
590600.154;Perfil de apoyo Bco-B.Brow Pres. 6 m.;;;;;6.0;0.0;0.0
590600.152;Perfil de apoyo Bco-Nog Pres. 6 m.;;;;;6.0;0.0;0.0
590600.150;Perfil de apoyo Bco-Win Pres. 6 m.;;;;;6.0;0.0;0.0
590600.123;Perfil de apoyo Bco-Mon Pres. 6 m.;;;;;6.0;0.0;0.0
590600.128;Perfil de apoyo Bco-Negro M. Pres. 6 m.;;;;;6.0;0.0;0.0
590600.135;Perfil de apoyo Bco-Turn Pres. 6 m.;;;;;6.0;0.0;0.0
590600.134;Perfil de apoyo Bco-Sheff A. Pres. 6 m.;;;;;6.0;0.0;0.0
590600.142;Perfil de apoyo Bco-Hab Pres. 6 m.;;;;;6.0;0.0;0.0
590600.141;Perfil de apoyo Bco-Tit Pres. 6 m.;;;;;6.0;0.0;0.0
590600.219;Perfil de apoyo Bco-Ant M A. 6 m.;;;;;6.0;0.0;0.0
590600.220;Perfil de apoyo Bco-Black S A. 6 m.;;;;;6.0;0.0;0.0
590600.216;Perfil de apoyo Bco-Nut A. 6 m.;;;;;6.0;0.0;0.0
590600.217;Perfil de apoyo Bco-Qrz A. 6 m.;;;;;6.0;0.0;0.0
560190.701;Angulo n 1 58x29/2 mm Blanco Pres. 6 m.;;;;;2.0;0.0;0.0
591340.150;Angulo n 1 58x29/2 mm Bco-Rob Pres. 6 m.;;;;;2.0;0.0;0.0
591340.155;Angulo n 1 58x29/2 mm Bco-Ant L Pres. 6 m.;;;;;2.0;0.0;0.0
591340.152;Angulo n 1 58x29/2 mm Bco-B.Brow Pres. 6 m.;;;;;2.0;0.0;0.0
591340.149;Angulo n 1 58x29/2 mm Bco-Nog Pres. 6 m.;;;;;2.0;0.0;0.0
591340.148;Angulo n 1 58x29/2 mm Bco-Win Pres. 6 m.;;;;;2.0;0.0;0.0
591340.110;Angulo n 1 58x29/2 mm Bco-Mon Pres. 6 m.;;;;;2.0;0.0;0.0
591340.114;Angulo n 1 58x29/2 mm Bco-Negro M. Pres. 6 m.;;;;;2.0;0.0;0.0
591340.121;Angulo n 1 58x29/2 mm Bco-Turn Pres. 6 m.;;;;;2.0;0.0;0.0
591340.120;Angulo n 1 58x29/2 mm Bco-Sheff A. Pres. 6 m.;;;;;2.0;0.0;0.0
591340.137;Angulo n 1 58x29/2 mm Bco-Hab Pres. 6 m.;;;;;2.0;0.0;0.0
591340.136;Angulo n 1 58x29/2 mm Bco-Tit Pres. 6 m.;;;;;2.0;0.0;0.0
591340.223;Angulo n 1 58x29/2 mm Bco-Ant M Pres. 6 m.;;;;;2.0;0.0;0.0
591340.224;Angulo n 1 58x29/2 mm Bco-Black S Pres. 6 m.;;;;;2.0;0.0;0.0
591340.221;Angulo n 1 58x29/2 mm Bco-Nut Pres. 6 m.;;;;;2.0;0.0;0.0
591340.222;Angulo n 1 58x29/2 mm Bco-Qrz Pres. 6 m.;;;;;2.0;0.0;0.0
606252.701;Perfil de revestimiento n 1 Blanco Pres. 6 m.;;;;;6.0;0.0;0.0
591280.054;Perfil de revestimiento n 1 Bco-Rob Pres. 6 m.;;;;;6.0;0.0;0.0
591280.056;Perfil de revestimiento n 1 Bco-Ant L Pres. 6 m.;;;;;6.0;0.0;0.0
591280.055;Perfil de revestimiento n 1 Bco-B.Brow Pres. 6 m.;;;;;6.0;0.0;0.0
591280.053;Perfil de revestimiento n 1 Bco-Nog Pres. 6 m.;;;;;6.0;0.0;0.0
591280.052;Perfil de revestimiento n 1 Bco-Win Pres. 6 m.;;;;;6.0;0.0;0.0
591280.041;Perfil de revestimiento n 1 Bco-Mon Pres. 6 m.;;;;;6.0;0.0;0.0
591280.042;Perfil de revestimiento n 1 Bco-Negro M. Pres. 6 m.;;;;;6.0;0.0;0.0
591280.046;Perfil de revestimiento n 1 Bco-Turn Pres. 6 m.;;;;;6.0;0.0;0.0
591280.045;Perfil de revestimiento n 1 Bco-Sheff A. Pres. 6 m.;;;;;6.0;0.0;0.0
591280.049;Perfil de revestimiento n 1 Bco-Hab Pres. 6 m.;;;;;6.0;0.0;0.0
591280.048;Perfil de revestimiento n 1 Bco-Tit Pres. 6 m.;;;;;6.0;0.0;0.0
591280.063;Perfil de revestimienton1 Bco-Ant M Pres.6m.;;;;;6.0;0.0;0.0
591280.064;Perfil de revestimienton1 Bco-Black S Pres.6m.;;;;;6.0;0.0;0.0
591280.061;Perfil de revestimienton1 Bco-Nut Pres.6m.;;;;;6.0;0.0;0.0
591280.062;Perfil de revestimienton1 Bco-Qrz Pres.6m.;;;;;6.0;0.0;0.0
500233.100;Lama ciega 20 mm Blanco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.037;Lama ciega 20 mm Bco-Rob/Rob Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.039;Lama ciega 20 mm Bco-Bco/Rob Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.038;Lama ciega 20 mm Bco-Rob/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.043;Lama ciega 20 mm Bco-Ant L/Ant L Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.044;Lama ciega 20 mm Bco-Bco/Ant L Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.045;Lama ciega 20 mm Bco-Ant L/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.040;Lama ciega 20 mm Bco-B.Brow/B.Brow Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.041;Lama ciega 20 mm Bco-Bco/B.Brow Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.042;Lama ciega 20 mm Bco-B.Brow/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.034;Lama ciega 20 mm Bco-Nog/Nog Pres. 5.8 m.;;;;;20.0;0.0;0.0
599233.035;Lama ciega 20 mm Bco-Bco/Nog Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.036;Lama ciega 20 mm Bco-Nog/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.031;Lama ciega 20 mm Bco-Win/Win Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.032;Lama ciega 20 mm Bco-Bco/Win Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.033;Lama ciega 20 mm Bco-Win/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.005;Lama ciega 20 mm Bco-Mon/Mon Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.003;Lama ciega 20 mm Bco-Bco/Mon Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.006;Lama ciega 20 mm Bco-Mon/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.011;Lama ciega 20 mm Bco-Negro M./Negro M. Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.012;Lama ciega 20 mm Bco-Bco/Negro M. Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.013;Lama ciega 20 mm Bco-Negro M./Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.019;Lama ciega 20 mm Bco-Turn/Turn Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.020;Lama ciega 20 mm Bco-Bco/Turn Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.021;Lama ciega 20 mm Bco-Turn/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.016;Lama ciega 20 mm Bco-Sheff A./Sheff A. Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.017;Lama ciega 20 mm Bco-Bco/Sheff A. Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.018;Lama ciega 20 mm Bco-Sheff A./Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.023;Lama ciega 20 mm Bco-Hab/Hab Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.027;Lama ciega 20 mm Bco-Bco/Hab Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.028;Lama ciega 20 mm Bco-Hab/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.022;Lama ciega 20 mm Bco-Tit/Tit Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.025;Lama ciega 20 mm Bco-Bco/Tit Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.026;Lama ciega 20 mm Bco-Tit/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.054;Lama ciega 20 mm Bco-Ant M/Ant M Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.055;Lama ciega 20 mm Bco-Bco/Ant M Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.056;Lama ciega 20 mm Bco-Ant M/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.057;Lama ciega 20 mm Bco-Black S/Black S Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.058;Lama ciega 20 mm Bco-Bco/Black S Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.059;Lama ciega 20 mm Bco-Black S/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.048;Lama ciega 20 mm Bco-Nut/Nut Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.049;Lama ciega 20 mm Bco-Bco/Nut Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.050;Lama ciega 20 mm Bco-Nut/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.051;Lama ciega 20 mm Bco-Qrz/Qrz Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.052;Lama ciega 20 mm Bco-Bco/Qrz Pres. 5,8 m.;;;;;20.0;0.0;0.0
599233.053;Lama ciega 20 mm Bco-Qrz/Bco Pres. 5,8 m.;;;;;20.0;0.0;0.0
264230.001;Boquilla de atornillar Blanco Pres. 1000 u.;;;;;;0.0;0.0
336162.001;Escuadra de alineacion para contramarco de 29 y 60 mm;;;;;60.0;0.0;0.0
206296.001;Tapa desague con logo Blanco Pres. 500 u.;;;;;;0.0;0.0
206296.003;Tapa desague con logo Marron Pres. 500 u.;;;;;;0.0;0.0
206296.005;Tapa desague con logo Negro Pres. 500 u.;;;;;;0.0;0.0
261582.093;Tapa desague Antracita Pres. 500 u.;;;;;;0.0;0.0
